"","Longitude..x.","Latitude..y.","Station.Name","Climate.ID","Date.Time","Year","Month","Day","Data.Quality","Max.Temp...C.","Max.Temp.Flag","Min.Temp...C.","Min.Temp.Flag","Mean.Temp...C.","Mean.Temp.Flag","Heat.Deg.Days...C.","Heat.Deg.Days.Flag","Cool.Deg.Days...C.","Cool.Deg.Days.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.on.Grnd..cm.","Snow.on.Grnd.Flag","Dir.of.Max.Gust..10s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag"
"2281",-122.51,53.03,"QUESNEL",1096629,2017-03-30,2017,3,30,NA,10.5,"",-0.1,"",5.2,"",12.8,"",0,"",NA,"M",NA,"M",4.8,"",NA,NA,NA,"","<31",""
"2282",-122.51,53.03,"QUESNEL",1096629,2017-03-31,2017,3,31,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2283",-122.51,53.03,"QUESNEL",1096629,2017-04-01,2017,4,1,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2284",-122.51,53.03,"QUESNEL",1096629,2017-04-02,2017,4,2,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2285",-122.51,53.03,"QUESNEL",1096629,2017-04-03,2017,4,3,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2286",-122.51,53.03,"QUESNEL",1096629,2017-04-04,2017,4,4,NA,12.4,"",-5.4,"",3.5,"",14.5,"",0,"",NA,"M",NA,"M",1.5,"",NA,NA,17,"","65",""
"2287",-122.51,53.03,"QUESNEL",1096629,2017-04-05,2017,4,5,NA,16.8,"",5.1,"",11,"",7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,15,"","56",""
"2288",-122.51,53.03,"QUESNEL",1096629,2017-04-06,2017,4,6,NA,11.1,"",-0.4,"",5.4,"",12.6,"",0,"",NA,"M",NA,"M",5.2,"",NA,NA,20,"","48",""
"2289",-122.51,53.03,"QUESNEL",1096629,2017-04-07,2017,4,7,NA,5.4,"",-0.6,"",2.4,"",15.6,"",0,"",NA,"M",NA,"M",2.2,"",NA,NA,NA,"","<31",""
"2290",-122.51,53.03,"QUESNEL",1096629,2017-04-08,2017,4,8,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2291",-122.51,53.03,"QUESNEL",1096629,2017-04-09,2017,4,9,NA,13.6,"",-0.6,"",6.5,"",11.5,"",0,"",NA,"M",NA,"M",1.5,"",NA,NA,16,"","57",""
"2292",-122.51,53.03,"QUESNEL",1096629,2017-04-10,2017,4,10,NA,12.8,"",-3.9,"",4.5,"",13.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,17,"","44",""
"2293",-122.51,53.03,"QUESNEL",1096629,2017-04-11,2017,4,11,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2294",-122.51,53.03,"QUESNEL",1096629,2017-04-12,2017,4,12,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2295",-122.51,53.03,"QUESNEL",1096629,2017-04-13,2017,4,13,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2296",-122.51,53.03,"QUESNEL",1096629,2017-04-14,2017,4,14,NA,10.2,"",-0.2,"",5,"",13,"",0,"",NA,"M",NA,"M",2,"",NA,NA,NA,"","<31",""
"2297",-122.51,53.03,"QUESNEL",1096629,2017-04-15,2017,4,15,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2298",-122.51,53.03,"QUESNEL",1096629,2017-04-16,2017,4,16,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2299",-122.51,53.03,"QUESNEL",1096629,2017-04-17,2017,4,17,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2300",-122.51,53.03,"QUESNEL",1096629,2017-04-18,2017,4,18,NA,5.8,"",-0.1,"",2.9,"",15.1,"",0,"",NA,"M",NA,"M",3,"",NA,NA,4,"","39",""
"2301",-122.51,53.03,"QUESNEL",1096629,2017-04-19,2017,4,19,NA,14.2,"",2.2,"",8.2,"",9.8,"",0,"",NA,"M",NA,"M",0.5,"",NA,NA,18,"","65",""
"2302",-122.51,53.03,"QUESNEL",1096629,2017-04-20,2017,4,20,NA,13.5,"",-2.8,"",5.4,"",12.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,34,"","32",""
"2303",-122.51,53.03,"QUESNEL",1096629,2017-04-21,2017,4,21,NA,16.6,"",-3.1,"",6.8,"",11.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2304",-122.51,53.03,"QUESNEL",1096629,2017-04-22,2017,4,22,NA,16.4,"",-1.5,"",7.5,"",10.5,"",0,"",NA,"M",NA,"M",4.1,"",NA,NA,17,"","46",""
"2305",-122.51,53.03,"QUESNEL",1096629,2017-04-23,2017,4,23,NA,9.7,"",1.3,"",5.5,"",12.5,"",0,"",NA,"M",NA,"M",3.4,"",NA,NA,34,"","33",""
"2306",-122.51,53.03,"QUESNEL",1096629,2017-04-24,2017,4,24,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2307",-122.51,53.03,"QUESNEL",1096629,2017-04-25,2017,4,25,NA,14.4,"",-3.1,"",5.7,"",12.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2308",-122.51,53.03,"QUESNEL",1096629,2017-04-26,2017,4,26,NA,12.6,"",1.2,"",6.9,"",11.1,"",0,"",NA,"M",NA,"M",0.5,"",NA,NA,26,"","37",""
"2309",-122.51,53.03,"QUESNEL",1096629,2017-04-27,2017,4,27,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2310",-122.51,53.03,"QUESNEL",1096629,2017-04-28,2017,4,28,NA,13.6,"",-1.1,"",6.3,"",11.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,34,"","54",""
"2311",-122.51,53.03,"QUESNEL",1096629,2017-04-29,2017,4,29,NA,10.2,"",-2.6,"",3.8,"",14.2,"",0,"",NA,"M",NA,"M",1.2,"",NA,NA,17,"","44",""
"2312",-122.51,53.03,"QUESNEL",1096629,2017-04-30,2017,4,30,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2313",-122.51,53.03,"QUESNEL",1096629,2017-05-01,2017,5,1,NA,9.7,"",-0.3,"",4.7,"",13.3,"",0,"",NA,"M",NA,"M",1.2,"",NA,NA,NA,"","<31",""
"2314",-122.51,53.03,"QUESNEL",1096629,2017-05-02,2017,5,2,NA,16.9,"",-1.5,"",7.7,"",10.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,13,"","39",""
"2315",-122.51,53.03,"QUESNEL",1096629,2017-05-03,2017,5,3,NA,19.8,"",8.4,"",14.1,"",3.9,"",0,"",NA,"M",NA,"M",2.3,"",NA,NA,17,"","48",""
"2316",-122.51,53.03,"QUESNEL",1096629,2017-05-04,2017,5,4,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2317",-122.51,53.03,"QUESNEL",1096629,2017-05-05,2017,5,5,NA,22,"",6.8,"",14.4,"",3.6,"",0,"",NA,"M",NA,"M",11.4,"",NA,NA,24,"","59",""
"2318",-122.51,53.03,"QUESNEL",1096629,2017-05-06,2017,5,6,NA,12.8,"",2.8,"",7.8,"",10.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,18,"","39",""
"2319",-122.51,53.03,"QUESNEL",1096629,2017-05-07,2017,5,7,NA,15.4,"",-3.1,"",6.2,"",11.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2320",-122.51,53.03,"QUESNEL",1096629,2017-05-08,2017,5,8,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2321",-122.51,53.03,"QUESNEL",1096629,2017-05-09,2017,5,9,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2322",-122.51,53.03,"QUESNEL",1096629,2017-05-10,2017,5,10,NA,18.6,"",3.2,"",10.9,"",7.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2323",-122.51,53.03,"QUESNEL",1096629,2017-05-11,2017,5,11,NA,17.3,"",4.9,"",11.1,"",6.9,"",0,"",NA,"M",NA,"M",3.9,"",NA,NA,16,"","44",""
"2324",-122.51,53.03,"QUESNEL",1096629,2017-05-12,2017,5,12,NA,13.2,"",5.4,"",9.3,"",8.7,"",0,"",NA,"M",NA,"M",8.3,"",NA,NA,23,"","43",""
"2325",-122.51,53.03,"QUESNEL",1096629,2017-05-13,2017,5,13,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2326",-122.51,53.03,"QUESNEL",1096629,2017-05-14,2017,5,14,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2327",-122.51,53.03,"QUESNEL",1096629,2017-05-15,2017,5,15,NA,13.8,"",2.8,"",8.3,"",9.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,15,"","44",""
"2328",-122.51,53.03,"QUESNEL",1096629,2017-05-16,2017,5,16,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2329",-122.51,53.03,"QUESNEL",1096629,2017-05-17,2017,5,17,NA,17.7,"",0.8,"",9.3,"",8.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2330",-122.51,53.03,"QUESNEL",1096629,2017-05-18,2017,5,18,NA,17.3,"",2,"",9.7,"",8.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,16,"","32",""
"2331",-122.51,53.03,"QUESNEL",1096629,2017-05-19,2017,5,19,NA,19.5,"",5.9,"",12.7,"",5.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2332",-122.51,53.03,"QUESNEL",1096629,2017-05-20,2017,5,20,NA,23.2,"",3.4,"",13.3,"",4.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2333",-122.51,53.03,"QUESNEL",1096629,2017-05-21,2017,5,21,NA,25.1,"",3.2,"",14.2,"",3.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2334",-122.51,53.03,"QUESNEL",1096629,2017-05-22,2017,5,22,NA,26.4,"",4.8,"",15.6,"",2.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2335",-122.51,53.03,"QUESNEL",1096629,2017-05-23,2017,5,23,NA,27,"",6.1,"",16.6,"",1.4,"",0,"",NA,"M",NA,"M",NA,"M",NA,NA,33,"","67",""
"2336",-122.51,53.03,"QUESNEL",1096629,2017-05-24,2017,5,24,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2337",-122.51,53.03,"QUESNEL",1096629,2017-05-25,2017,5,25,NA,22,"",4.3,"",13.2,"",4.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2338",-122.51,53.03,"QUESNEL",1096629,2017-05-26,2017,5,26,NA,26.2,"",4,"",15.1,"",2.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2339",-122.51,53.03,"QUESNEL",1096629,2017-05-27,2017,5,27,NA,27,"",4.2,"",15.6,"",2.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2340",-122.51,53.03,"QUESNEL",1096629,2017-05-28,2017,5,28,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2341",-122.51,53.03,"QUESNEL",1096629,2017-05-29,2017,5,29,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2342",-122.51,53.03,"QUESNEL",1096629,2017-05-30,2017,5,30,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2343",-122.51,53.03,"QUESNEL",1096629,2017-05-31,2017,5,31,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2344",-122.51,53.03,"QUESNEL",1096629,2017-06-01,2017,6,1,NA,22.4,"",11.5,"",17,"",1,"",0,"",NA,"M",NA,"M",1.8,"",NA,NA,25,"","41",""
"2345",-122.51,53.03,"QUESNEL",1096629,2017-06-02,2017,6,2,NA,23.6,"",6.6,"",15.1,"",2.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,22,"","43",""
"2346",-122.51,53.03,"QUESNEL",1096629,2017-06-03,2017,6,3,NA,19.3,"",6.8,"",13.1,"",4.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,34,"","41",""
"2347",-122.51,53.03,"QUESNEL",1096629,2017-06-04,2017,6,4,NA,19.7,"",3.5,"",11.6,"",6.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,32,"","32",""
"2348",-122.51,53.03,"QUESNEL",1096629,2017-06-05,2017,6,5,NA,22.4,"",1,"",11.7,"",6.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2349",-122.51,53.03,"QUESNEL",1096629,2017-06-06,2017,6,6,NA,27,"",8.5,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2350",-122.51,53.03,"QUESNEL",1096629,2017-06-07,2017,6,7,NA,30.7,"",6.8,"",18.8,"",0,"",0.8,"",NA,"M",NA,"M",0,"",NA,NA,15,"","41",""
"2351",-122.51,53.03,"QUESNEL",1096629,2017-06-08,2017,6,8,NA,26.6,"",9.6,"",18.1,"",0,"",0.1,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31",""
"2352",-122.51,53.03,"QUESNEL",1096629,2017-06-09,2017,6,9,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2353",-122.51,53.03,"QUESNEL",1096629,2017-06-10,2017,6,10,NA,15,"",7.3,"",11.2,"",6.8,"",0,"",NA,"M",NA,"M",3.6,"",NA,NA,NA,"","<31",""
"2354",-122.51,53.03,"QUESNEL",1096629,2017-06-11,2017,6,11,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2355",-122.51,53.03,"QUESNEL",1096629,2017-06-12,2017,6,12,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2356",-122.51,53.03,"QUESNEL",1096629,2017-06-13,2017,6,13,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2357",-122.51,53.03,"QUESNEL",1096629,2017-06-14,2017,6,14,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2358",-122.51,53.03,"QUESNEL",1096629,2017-06-15,2017,6,15,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2359",-122.51,53.03,"QUESNEL",1096629,2017-06-16,2017,6,16,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2360",-122.51,53.03,"QUESNEL",1096629,2017-06-17,2017,6,17,NA,20.4,"",1.2,"",10.8,"",7.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2361",-122.51,53.03,"QUESNEL",1096629,2017-06-18,2017,6,18,NA,23.5,"",2.1,"",12.8,"",5.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2362",-122.51,53.03,"QUESNEL",1096629,2017-06-19,2017,6,19,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2363",-122.51,53.03,"QUESNEL",1096629,2017-06-20,2017,6,20,NA,20.5,"",9.1,"",14.8,"",3.2,"",0,"",NA,"M",NA,"M",4.6,"",NA,NA,32,"","46",""
"2364",-122.51,53.03,"QUESNEL",1096629,2017-06-21,2017,6,21,NA,18.3,"",4,"",11.2,"",6.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,28,"","44",""
"2365",-122.51,53.03,"QUESNEL",1096629,2017-06-22,2017,6,22,NA,21,"",3.1,"",12.1,"",5.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2366",-122.51,53.03,"QUESNEL",1096629,2017-06-23,2017,6,23,NA,25.4,"",2.7,"",14.1,"",3.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2367",-122.51,53.03,"QUESNEL",1096629,2017-06-24,2017,6,24,NA,27.3,"",3.5,"",15.4,"",2.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2368",-122.51,53.03,"QUESNEL",1096629,2017-06-25,2017,6,25,NA,34.7,"",9.2,"",22,"",0,"",4,"",NA,"M",NA,"M",0,"",NA,NA,22,"","37",""
"2369",-122.51,53.03,"QUESNEL",1096629,2017-06-26,2017,6,26,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2370",-122.51,53.03,"QUESNEL",1096629,2017-06-27,2017,6,27,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2371",-122.51,53.03,"QUESNEL",1096629,2017-06-28,2017,6,28,NA,24.3,"",5.5,"",14.9,"",3.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2372",-122.51,53.03,"QUESNEL",1096629,2017-06-29,2017,6,29,NA,28.7,"",7.3,"",18,"",0,"",0,"",NA,"M",NA,"M",0,"",NA,NA,34,"","33",""
"2373",-122.51,53.03,"QUESNEL",1096629,2017-06-30,2017,6,30,NA,30.3,"",9,"",19.7,"",0,"",1.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2374",-122.51,53.03,"QUESNEL",1096629,2017-07-01,2017,7,1,NA,29.3,"",10.6,"",20,"",0,"",2,"",NA,"M",NA,"M",0,"",NA,NA,31,"","50",""
"2375",-122.51,53.03,"QUESNEL",1096629,2017-07-02,2017,7,2,NA,28.2,"",14.5,"",21.4,"",0,"",3.4,"",NA,"M",NA,"M",1.5,"",NA,NA,36,"","46",""
"2376",-122.51,53.03,"QUESNEL",1096629,2017-07-03,2017,7,3,NA,21.8,"",8,"",14.9,"",3.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2377",-122.51,53.03,"QUESNEL",1096629,2017-07-04,2017,7,4,NA,24.6,"",2.3,"",13.5,"",4.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2378",-122.51,53.03,"QUESNEL",1096629,2017-07-05,2017,7,5,NA,27.4,"",6.2,"",16.8,"",1.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2379",-122.51,53.03,"QUESNEL",1096629,2017-07-06,2017,7,6,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2380",-122.51,53.03,"QUESNEL",1096629,2017-07-07,2017,7,7,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2381",-122.51,53.03,"QUESNEL",1096629,2017-07-08,2017,7,8,NA,27.3,"",9,"",18.2,"",0,"",0.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2382",-122.51,53.03,"QUESNEL",1096629,2017-07-09,2017,7,9,NA,24.4,"",11.1,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,33,"","46",""
"2383",-122.51,53.03,"QUESNEL",1096629,2017-07-10,2017,7,10,NA,17.4,"",5.1,"",11.3,"",6.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,32,"","32",""
"2384",-122.51,53.03,"QUESNEL",1096629,2017-07-11,2017,7,11,NA,24.7,"",2,"",13.4,"",4.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2385",-122.51,53.03,"QUESNEL",1096629,2017-07-12,2017,7,12,NA,23.1,"",13.1,"",18.1,"",0,"",0.1,"",NA,"M",NA,"M",0,"",NA,NA,30,"","39",""
"2386",-122.51,53.03,"QUESNEL",1096629,2017-07-13,2017,7,13,NA,23.6,"",8.9,"",16.3,"",1.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,31,"","32",""
"2387",-122.51,53.03,"QUESNEL",1096629,2017-07-14,2017,7,14,NA,25.8,"",9.2,"",17.5,"",0.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2388",-122.51,53.03,"QUESNEL",1096629,2017-07-15,2017,7,15,NA,24.8,"",6.9,"",15.9,"",2.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,33,"","41",""
"2389",-122.51,53.03,"QUESNEL",1096629,2017-07-16,2017,7,16,NA,16.3,"",7.9,"",12.1,"",5.9,"",0,"",NA,"M",NA,"M",12.2,"",NA,NA,18,"","54",""
"2390",-122.51,53.03,"QUESNEL",1096629,2017-07-17,2017,7,17,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2391",-122.51,53.03,"QUESNEL",1096629,2017-07-18,2017,7,18,NA,22.9,"",4.1,"",13.5,"",4.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2392",-122.51,53.03,"QUESNEL",1096629,2017-07-19,2017,7,19,NA,26.3,"",5.6,"",16,"",2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2393",-122.51,53.03,"QUESNEL",1096629,2017-07-20,2017,7,20,NA,17.5,"",11.8,"",14.7,"",3.3,"",0,"",NA,"M",NA,"M",10,"",NA,NA,15,"","48",""
"2394",-122.51,53.03,"QUESNEL",1096629,2017-07-21,2017,7,21,NA,23.3,"",12.1,"",17.7,"",0.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,15,"","39",""
"2395",-122.51,53.03,"QUESNEL",1096629,2017-07-22,2017,7,22,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2396",-122.51,53.03,"QUESNEL",1096629,2017-07-23,2017,7,23,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2397",-122.51,53.03,"QUESNEL",1096629,2017-07-24,2017,7,24,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2398",-122.51,53.03,"QUESNEL",1096629,2017-07-25,2017,7,25,NA,29.1,"",5.8,"",17.5,"",0.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2399",-122.51,53.03,"QUESNEL",1096629,2017-07-26,2017,7,26,NA,26.8,"",8.8,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2400",-122.51,53.03,"QUESNEL",1096629,2017-07-27,2017,7,27,NA,24.4,"",11.4,"",17.9,"",0.1,"",0,"",NA,"M",NA,"M",0.5,"",NA,NA,33,"","33",""
"2401",-122.51,53.03,"QUESNEL",1096629,2017-07-28,2017,7,28,NA,25.3,"",7.1,"",16.2,"",1.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2402",-122.51,53.03,"QUESNEL",1096629,2017-07-29,2017,7,29,NA,27.8,"",7,"",17.4,"",0.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,35,"","44",""
"2403",-122.51,53.03,"QUESNEL",1096629,2017-07-30,2017,7,30,NA,25.4,"",10.8,"",18.1,"",0,"",0.1,"",NA,"M",NA,"M",0,"",NA,NA,33,"","35",""
"2404",-122.51,53.03,"QUESNEL",1096629,2017-07-31,2017,7,31,NA,26.5,"",7.3,"",16.9,"",1.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2405",-122.51,53.03,"QUESNEL",1096629,2017-08-01,2017,8,1,NA,28.1,"",6.9,"",17.5,"",0.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,29,"","41",""
"2406",-122.51,53.03,"QUESNEL",1096629,2017-08-02,2017,8,2,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2407",-122.51,53.03,"QUESNEL",1096629,2017-08-03,2017,8,3,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2408",-122.51,53.03,"QUESNEL",1096629,2017-08-04,2017,8,4,NA,29.4,"",11.5,"",20.5,"",0,"",2.5,"",NA,"M",NA,"M",0,"",NA,NA,32,"","41",""
"2409",-122.51,53.03,"QUESNEL",1096629,2017-08-05,2017,8,5,NA,31.2,"",7.7,"",19.5,"",0,"",1.5,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2410",-122.51,53.03,"QUESNEL",1096629,2017-08-06,2017,8,6,NA,30.7,"",7,"",18.9,"",0,"",0.9,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2411",-122.51,53.03,"QUESNEL",1096629,2017-08-07,2017,8,7,NA,NA,"M",8.4,"E",NA,"M",NA,"M",NA,"M",NA,"M",NA,"",NA,"M",NA,NA,NA,"M","","M"
"2412",-122.51,53.03,"QUESNEL",1096629,2017-08-08,2017,8,8,NA,33.7,"",8.3,"",21,"",0,"",3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2413",-122.51,53.03,"QUESNEL",1096629,2017-08-09,2017,8,9,NA,32.4,"",9.8,"",21.1,"",0,"",3.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2414",-122.51,53.03,"QUESNEL",1096629,2017-08-10,2017,8,10,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2415",-122.51,53.03,"QUESNEL",1096629,2017-08-11,2017,8,11,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"2416",-122.51,53.03,"QUESNEL",1096629,2017-08-12,2017,8,12,NA,25,"",11.8,"",18.4,"",0,"",0.4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"2417",-122.51,53.03,"QUESNEL",1096629,2017-08-13,2017,8,13,NA,20.2,"",10.9,"",15.6,"",2.4,"",0,"",NA,"M",NA,"M",9.9,"",NA,NA,19,"","39",""
